angry,disgusted,fearful,happy,neutral,sad,surprised,time
0.0,0.0,0.02,0.0,0.88,0.09,0.0,34:32
0.0,0.0,0.0,0.05,0.94,0.0,0.0,34:34
0.0,0.0,0.0,0.0,0.92,0.08,0.0,34:36
0.0,0.0,0.0,0.13,0.85,0.02,0.0,34:38
0.0,0.0,0.0,0.07,0.92,0.01,0.0,34:4
0.0,0.0,0.0,0.06,0.9,0.03,0.01,34:42
0.0,0.0,0.03,0.01,0.69,0.26,0.01,34:44
0.0,0.0,0.03,0.02,0.28,0.66,0.0,34:46
0.0,0.0,0.06,0.0,0.53,0.39,0.01,34:48
0.0,0.0,0.0,0.18,0.72,0.09,0.01,34:5
0.0,0.0,0.0,0.02,0.81,0.17,0.0,34:52
0.0,0.0,0.0,0.09,0.66,0.26,0.0,34:54
0.0,0.0,0.03,0.0,0.02,0.0,0.96,34:56
0.0,0.0,0.02,0.0,0.13,0.0,0.84,34:58
0.01,0.0,0.03,0.0,0.06,0.0,0.89,35:0
0.02,0.02,0.07,0.01,0.15,0.1,0.64,35:4
0.0,0.0,0.01,0.0,0.01,0.0,0.98,35:6
0.0,0.0,0.01,0.0,0.02,0.0,0.97,35:8
0.01,0.0,0.01,0.0,0.65,0.03,0.3,35:1
0.0,0.0,0.02,0.0,0.0,0.0,0.98,35:12
0.01,0.0,0.03,0.0,0.14,0.01,0.8,35:14
0.01,0.0,0.01,0.01,0.14,0.0,0.84,35:16
0.0,0.0,0.04,0.0,0.01,0.0,0.95,35:18
0.0,0.0,0.0,0.0,0.0,0.0,1.0,35:2
