angry,disgusted,fearful,happy,neutral,sad,surprised,time
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:53:27
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:53:29
0.0,0.0,0.0,0.44,0.56,0.0,0.0,1:53:31
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1:53:33
0.0,0.0,0.0,0.0,0.99,0.01,0.0,1:53:35
0.0,0.0,0.0,0.0,0.97,0.02,0.0,1:53:37
0.0,0.0,0.0,0.0,0.96,0.04,0.0,1:53:39
0.0,0.0,0.0,0.0,0.93,0.07,0.0,1:53:41
0.0,0.0,0.0,0.0,0.63,0.37,0.0,1:53:43
0.0,0.0,0.0,0.0,0.62,0.38,0.0,1:53:45
0.0,0.0,0.0,0.0,0.99,0.01,0.0,1:53:47
0.0,0.0,0.0,0.0,0.96,0.04,0.0,1:53:49
0.0,0.0,0.0,0.0,0.84,0.16,0.0,1:53:51
0.0,0.0,0.0,0.0,0.35,0.65,0.0,1:53:53
0.0,0.0,0.0,0.0,0.98,0.02,0.0,1:53:55
0.0,0.0,0.0,0.0,0.82,0.18,0.0,1:53:57
0.0,0.0,0.0,0.0,0.98,0.02,0.0,1:53:59
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:54:1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:54:3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:54:5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:54:7
0.0,0.0,0.01,0.95,0.0,0.04,0.0,1:54:9
0.0,0.0,0.09,0.15,0.09,0.54,0.13,1:54:11
0.0,0.0,0.01,0.86,0.01,0.09,0.03,1:54:13
0.0,0.0,0.01,0.81,0.03,0.14,0.01,1:54:15
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:54:17
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:54:19
0.0,0.0,0.0,0.01,0.77,0.21,0.0,1:54:21
0.0,0.0,0.0,0.0,0.86,0.14,0.0,1:54:23
0.0,0.0,0.0,0.0,0.97,0.03,0.0,1:54:25
0.0,0.0,0.03,0.0,0.88,0.08,0.01,1:54:27
0.0,0.0,0.01,0.0,0.94,0.04,0.0,1:54:29
0.0,0.0,0.0,0.0,0.99,0.01,0.0,1:54:31
0.0,0.0,0.0,0.0,0.97,0.03,0.0,1:54:33
0.0,0.0,0.0,0.0,0.88,0.12,0.0,1:54:35
0.0,0.0,0.0,0.0,0.95,0.04,0.0,1:54:37
0.0,0.0,0.01,0.05,0.9,0.02,0.02,1:54:39
0.0,0.0,0.0,0.99,0.0,0.01,0.0,1:54:41
0.0,0.0,0.0,0.98,0.0,0.01,0.0,1:54:43
0.0,0.0,0.0,0.99,0.0,0.0,0.01,1:54:45
0.0,0.0,0.03,0.91,0.01,0.02,0.03,1:54:47
0.0,0.0,0.08,0.35,0.02,0.53,0.01,1:54:49
0.0,0.0,0.0,0.03,0.94,0.03,0.0,1:54:51
0.0,0.0,0.0,0.0,0.21,0.78,0.0,1:54:53
0.0,0.0,0.0,0.01,0.95,0.04,0.0,1:54:55
0.0,0.0,0.03,0.01,0.95,0.01,0.01,1:54:57
0.0,0.0,0.0,0.03,0.96,0.0,0.0,1:54:59
0.0,0.0,0.0,0.0,0.87,0.12,0.01,1:55:1
0.0,0.0,0.0,0.64,0.3,0.03,0.02,1:55:3
0.0,0.0,0.0,0.9,0.05,0.05,0.0,1:55:5
0.0,0.0,0.0,0.55,0.3,0.15,0.0,1:55:7
0.0,0.0,0.0,0.24,0.26,0.49,0.0,1:55:9
0.0,0.0,0.0,0.04,0.87,0.08,0.01,1:55:11
0.0,0.0,0.0,0.33,0.55,0.12,0.0,1:55:13
0.0,0.0,0.0,0.5,0.48,0.01,0.01,1:55:15
0.0,0.0,0.0,0.21,0.45,0.33,0.01,1:55:17
0.0,0.0,0.0,0.03,0.86,0.11,0.0,1:55:19
0.0,0.0,0.0,0.01,0.08,0.91,0.0,1:55:21
0.0,0.0,0.0,0.01,0.78,0.21,0.0,1:55:23
0.0,0.0,0.0,0.0,0.84,0.15,0.0,1:55:25
0.0,0.0,0.0,0.0,0.72,0.28,0.0,1:55:27
0.0,0.0,0.02,0.01,0.4,0.58,0.0,1:55:29
0.0,0.0,0.0,0.0,0.25,0.75,0.0,1:55:31
0.0,0.0,0.0,0.0,0.7,0.29,0.0,1:55:33
0.0,0.0,0.0,0.01,0.41,0.57,0.01,1:55:35
0.0,0.0,0.0,0.01,0.83,0.14,0.01,1:55:37
0.0,0.0,0.0,0.0,0.3,0.69,0.0,1:55:39
0.0,0.0,0.0,0.04,0.79,0.17,0.0,1:55:41
0.0,0.0,0.0,0.01,0.82,0.16,0.0,1:55:43
0.0,0.0,0.0,0.0,0.17,0.83,0.0,1:55:45
0.0,0.0,0.01,0.01,0.18,0.8,0.01,1:55:47
0.0,0.0,0.0,0.01,0.65,0.35,0.0,1:55:49
0.0,0.0,0.0,0.1,0.4,0.5,0.0,1:55:51
0.0,0.0,0.0,0.26,0.63,0.1,0.0,1:55:53
0.0,0.0,0.0,0.66,0.28,0.07,0.0,1:55:55
0.0,0.0,0.0,0.33,0.58,0.09,0.0,1:55:57
0.0,0.0,0.01,0.08,0.37,0.54,0.01,1:55:59
0.0,0.0,0.0,0.05,0.21,0.73,0.0,1:56:1
0.0,0.0,0.0,0.0,0.23,0.77,0.0,1:56:3
0.0,0.0,0.0,0.01,0.24,0.75,0.0,1:56:5
0.0,0.0,0.07,0.11,0.23,0.59,0.01,1:56:7
0.0,0.0,0.0,0.96,0.02,0.02,0.0,1:56:9
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:56:11
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:56:13
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:56:15
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:56:17
0.0,0.0,0.03,0.84,0.05,0.06,0.02,1:56:19
0.0,0.0,0.02,0.22,0.36,0.32,0.07,1:56:21
0.0,0.0,0.01,0.03,0.19,0.74,0.02,1:56:23
0.0,0.0,0.21,0.04,0.42,0.3,0.02,1:56:25
0.0,0.0,0.0,0.04,0.18,0.77,0.01,1:56:27
0.0,0.0,0.01,0.01,0.24,0.71,0.03,1:56:29
0.0,0.0,0.0,0.0,0.02,0.97,0.0,1:56:31
0.0,0.0,0.0,0.0,0.3,0.7,0.0,1:56:33
0.0,0.0,0.0,0.0,0.72,0.28,0.0,1:56:35
0.0,0.0,0.0,0.0,0.43,0.57,0.0,1:56:37
0.0,0.0,0.0,0.0,0.64,0.35,0.0,1:56:39
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1:56:41
0.0,0.0,0.0,0.01,0.64,0.35,0.0,1:56:43
0.0,0.0,0.0,0.0,0.93,0.07,0.0,1:56:45
0.0,0.0,0.0,0.0,0.8,0.2,0.0,1:56:47
0.0,0.0,0.0,0.02,0.88,0.1,0.0,1:56:49
0.0,0.0,0.0,0.03,0.88,0.09,0.0,1:56:51
0.0,0.0,0.0,0.0,0.02,0.98,0.0,1:56:53
0.0,0.0,0.01,0.0,0.7,0.23,0.05,1:56:55
0.0,0.0,0.0,0.0,0.06,0.94,0.0,1:56:57
0.0,0.0,0.0,0.0,0.94,0.04,0.02,1:57:1
0.0,0.0,0.0,0.0,0.69,0.26,0.05,1:57:3
0.0,0.0,0.0,0.0,0.49,0.51,0.0,1:57:5
0.0,0.0,0.0,0.0,0.58,0.42,0.0,1:57:9
0.0,0.0,0.0,0.0,0.99,0.01,0.0,1:57:11
0.0,0.0,0.0,0.02,0.54,0.44,0.0,1:57:13
0.0,0.0,0.0,0.0,0.86,0.14,0.0,1:57:15
0.0,0.0,0.0,0.0,0.55,0.45,0.0,1:57:17
0.0,0.0,0.01,0.0,0.65,0.13,0.21,1:57:19
0.0,0.0,0.0,0.0,0.85,0.14,0.0,1:57:21
0.0,0.0,0.0,0.0,0.97,0.03,0.0,1:57:23
0.0,0.0,0.0,0.0,0.88,0.12,0.0,1:57:25
0.0,0.0,0.0,0.04,0.83,0.13,0.0,1:57:27
0.0,0.0,0.0,0.0,0.03,0.97,0.0,1:57:29
0.0,0.0,0.33,0.6,0.0,0.06,0.0,1:57:31
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:57:33
0.0,0.0,0.0,0.83,0.0,0.17,0.0,1:57:35
0.0,0.0,0.0,0.0,0.55,0.45,0.0,1:57:37
0.0,0.0,0.0,0.0,0.27,0.73,0.0,1:57:39
0.0,0.0,0.0,0.0,0.22,0.78,0.0,1:57:45
0.0,0.0,0.0,0.0,0.37,0.63,0.0,1:57:47
0.0,0.0,0.0,0.0,0.95,0.02,0.03,1:57:49
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1:57:51
0.0,0.0,0.0,0.0,0.96,0.04,0.0,1:57:53
0.0,0.0,0.03,0.0,0.01,0.0,0.96,1:57:55
0.0,0.0,0.0,0.0,0.0,0.0,0.99,1:57:57
0.0,0.0,0.02,0.0,0.0,0.0,0.97,1:57:59
0.0,0.0,0.01,0.0,0.0,0.0,0.99,1:58:1
0.0,0.0,0.0,0.0,0.61,0.02,0.37,1:58:3
0.0,0.0,0.0,0.01,0.68,0.18,0.13,1:58:5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:58:7
0.07,0.09,0.01,0.15,0.36,0.02,0.3,1:58:9
0.0,0.0,0.11,0.0,0.0,0.0,0.88,1:58:11
0.0,0.0,0.0,0.02,0.94,0.03,0.0,1:58:13
0.0,0.0,0.0,0.0,0.74,0.26,0.0,1:58:15
0.0,0.0,0.0,0.0,0.88,0.12,0.0,1:58:17
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1:58:21
0.0,0.0,0.0,0.0,0.99,0.01,0.0,1:58:23
0.0,0.0,0.0,0.0,0.58,0.42,0.0,1:58:25
0.0,0.0,0.0,0.25,0.5,0.25,0.0,1:58:27
0.0,0.0,0.0,0.01,0.86,0.13,0.0,1:58:29
0.0,0.0,0.0,0.02,0.65,0.31,0.01,1:58:31
0.0,0.0,0.0,0.01,0.98,0.01,0.0,1:58:33
0.0,0.0,0.0,0.02,0.9,0.07,0.01,1:58:35
0.0,0.0,0.0,0.09,0.75,0.16,0.0,1:58:37
0.0,0.0,0.0,0.02,0.96,0.02,0.0,1:58:39
0.0,0.0,0.0,0.03,0.94,0.03,0.0,1:58:41
0.0,0.0,0.0,0.02,0.98,0.0,0.0,1:58:43
0.0,0.0,0.0,0.09,0.78,0.12,0.0,1:58:47
0.0,0.0,0.0,0.6,0.36,0.03,0.0,1:58:49
0.0,0.0,0.01,0.6,0.34,0.05,0.0,1:58:51
0.0,0.0,0.0,0.53,0.46,0.01,0.0,1:58:53
0.0,0.0,0.0,0.06,0.9,0.04,0.0,1:58:55
0.0,0.0,0.0,0.02,0.14,0.84,0.0,1:58:57
