time,angry,disgusted,fearful,happy,neutral,sad,surprised
06:32,6.0820166254000005e-05,5.3605421271e-05,0.010243949480354,0.9469665884971611,0.0030563201289620003,0.007644715253263001,0.031974073499441
06:34,7.873417780500001e-05,6.0282254707e-05,1.1212545359000001e-05,0.0013512538280330002,0.777267754077911,0.221145302057266,8.5575731645e-05
06:36,0.000869926647283,0.005479850806295,0.009199177846312,0.9290750026702881,0.012241728603839002,0.019057797268033,0.024076504632830002
06:38,8.0842190072e-05,3.6135115806e-05,0.00019138160860100002,0.9844220876693721,0.0011226614005860002,0.0003929164086,0.013754079118371001
06:42,5.7826469856000005e-05,1.8212169379e-05,0.00046416447730700006,0.094952508807182,0.538987696170806,0.364107459783554,0.0014120484702280002
06:44,9.166666131900001e-05,0.00030969054205300003,0.0071198269724840006,0.440412729978561,0.18907266855239802,0.36080169677734303,0.002191741019487
06:46,3.9678328903000005e-05,4.8896214138e-05,0.000287023140117,0.5787971019744871,0.191814661026,0.228393942117691,0.000618767633568
06:48,9.3759517767e-05,2.0808845874000002e-05,0.054529298096895,0.04764550179243,0.28638154268264704,0.6057190895080561,0.005610088352113
06:52,6.4243824454e-05,6.7334105551e-05,0.002352046314626,0.6168607473373411,0.32649877667427,0.051449239253997005,0.0027076057158410003
06:54,1.0045744602e-05,1.5282672393e-05,0.00023918667284300002,0.042402252554893,0.668258726596832,0.287486225366592,0.001588311744853
06:56,2.6629093554e-05,6.2790211813e-05,0.00038889312418100003,0.895359396934509,0.08579403907060601,0.009864212945103,0.008504155091941001
06:58,8.534332300700001e-05,3.681002272e-05,0.0030577103607350004,0.512223541736602,0.44066613912582403,0.04203513637185,0.001895419321954
07:00,2.1047833797e-05,8.438885561100001e-05,0.00038212287472500005,0.7646300792694091,0.08759306371212,0.147186338901519,0.00010293298691900001
07:01,1.171300823e-06,2.9427548724000003e-05,0.00012869779311500002,0.989784181118011,0.0019908843096340004,0.008012756705284,5.290047192800001e-05
07:02,3.1530611522e-05,1.3040187240500001e-05,0.004545425312243501,0.14352353825233802,0.38977947086095804,0.46089435741305307,0.0012126626097595
07:03,2.8134130843e-05,4.8731937567e-05,3.3615950087e-05,0.439345777034759,0.5481626987457271,0.012113404460251002,0.000267594965407
07:04,2.1041188460500004e-05,4.06461463165e-05,0.0010155919285344999,0.7848436236381526,0.13059720057754,0.049282851570751,0.0341990569049805
07:05,0.00039164838381100005,5.5157666793000007e-05,0.0011999751441180001,0.347733259201049,0.34248542785644503,0.307141333818435,0.0009932336397460001
07:06,0.00014172356168200002,0.00025799058494100003,0.007353249471634,0.437661707401275,0.463150829076766,0.08079437911510401,0.010640144348144
07:08,8.751759742100001e-05,6.0091879277e-05,0.005469473078846001,0.180773511528968,0.251695305109024,0.559947788715362,0.0019662866834550003
07:12,4.653713290281303e-07,1.0619038221000002e-05,6.956755896e-06,0.9997230172157281,1.5865814930000002e-05,0.00023357638565300003,9.540942301e-06
07:14,2.6619892423696e-07,7.089275641000001e-06,9.343291367258644e-07,0.999757826328277,4.3702922994000006e-05,0.00017886798013900003,1.1129926861000002e-05
07:16,9.991135812e-06,1.2812568000000001e-06,1.5554226130000001e-06,0.049303911626338,0.8578410744667051,0.09262778609991,0.00021462318545600003
07:18,1.4803490557000002e-05,6.1353512130000005e-06,1.3063420738e-05,0.158350020647048,0.704411327838897,0.13702262938022602,0.00018204550724400001
07:22,8.6413114331e-05,5.0556602218000004e-05,0.0036284807138140004,0.608644425868988,0.35460612177848805,0.031535647809505005,0.001448461436666
07:24,5.9932877775000006e-05,2.9052998797e-05,0.000580839172471,0.05421396717429101,0.864159524440765,0.079090371727943,0.0018663149094200002
07:26,7.2325332439e-05,1.1465462193000001e-05,0.0009038371499620001,0.11903808265924401,0.8300313353538511,0.042615756392478006,0.007327125407755
07:28,2.399357254e-05,1.7770817066e-05,5.8168065152e-05,0.12339112907648,0.867824792861938,0.008097223006188,0.0005869343294760001
07:32,2.0548475731e-05,4.662627543400001e-05,0.000290501571726,0.8836597800254821,0.069846004247665,0.046030316501855004,0.00010638387175200001
07:34,1.3865677317426162e-07,4.993751758775035e-07,8.057438805053607e-08,0.99995470046997,3.9452956116000006e-05,5.0242274480000006e-06,3.661583036773663e-07
07:36,5.35871471640803e-08,7.328599735956232e-07,8.006086318346206e-07,0.9995285272598261,8.803511946098297e-07,0.000468768121208,2.1437494979181787e-07
07:38,9.122618394030724e-08,1.202101458375182e-07,3.161850372634944e-07,0.999982357025146,8.098340003e-06,5.769623385e-06,3.1289653170000003e-06
07:42,1.5068401808000001e-05,4.1570594476000006e-05,0.00025166425621100003,0.9791042208671571,0.00075354805449,0.019483704119920002,0.000350224552676
07:44,4.0407845517e-05,1.8265447579e-05,4.1282892198000005e-05,0.146143868565559,0.7097370028495781,0.143779397010803,0.00023978872923100002
07:46,8.4834908193e-05,7.332485256400001e-05,0.005917660426348,0.020608408376574003,0.17691482603549902,0.794754087924957,0.001646922319196
07:48,1.0246639249000002e-05,1.5250842807000001e-05,5.0300091970000005e-05,0.12453049421310401,0.08974427729845001,0.785444378852844,0.00020497586228800002
07:52,0.000262758636381,0.00019047265232,6.9484318373e-05,0.323610872030258,0.583445250988006,0.092152208089828,0.000268941454123
07:54,4.0799011912000005e-05,5.3375904826000004e-05,0.00032999669201600005,0.014233131892979001,0.15473286807537,0.830332994461059,0.000276813108939
07:56,7.630004256400001e-05,6.642586959e-05,0.000233838232816,0.218548700213432,0.20976036787033,0.5711480975151061,0.00016620258975300002
07:58,6.228706479300001e-05,0.000128554005641,7.090601866300001e-05,0.470927327871322,0.257002025842666,0.271312147378921,0.000496525550261
08:00,3.5139219107e-05,6.1577426095e-05,5.983276787400001e-05,0.618213176727294,0.18361628055572501,0.19756054878234802,0.00045350583968600003
08:01,3.485596096197696e-07,2.2061946935991717e-07,6.936817271707696e-07,0.9999589920043941,4.248317509e-06,3.129968536e-05,4.219189122e-06
08:02,2.03717090695e-05,6.8678751063e-05,0.000210406898986,0.395674422383308,0.11017324775457352,0.49347227811813305,0.00038054633841900007
08:03,6.486509664600001e-05,9.985297947400001e-05,0.0009861256694420001,0.588663756847381,0.149582490324974,0.25467252731323203,0.005930416751652
08:04,1.245143753290417e-05,1.1634474244276727e-05,0.0001302020620740466,0.578061662614345,0.0424605603132447,0.3790976786813185,0.0002258785057879255
08:05,9.252085209077165e-10,5.915927747679461e-09,8.960722164275126e-10,0.999999046325683,6.142941089137821e-08,6.232607461242878e-07,5.249764178927307e-09
